"","SAN.PA.Open","SAN.PA.High","SAN.PA.Low","SAN.PA.Close","SAN.PA.Volume","SAN.PA.Adjusted"
"59",74.09521484375,74.9008178710938,72.106086730957,74.3339157104492,5202138,59.1568565368652
"60",75.6367950439453,76.3827209472656,72.6630401611328,76.3827209472656,5208268,60.7873497009277
"61",74.5924987792969,77.2877731323242,73.2896194458008,77.27783203125,3859215,61.499698638916
"62",78.5707702636719,79.227180480957,75.3682632446289,76.5816345214844,4146800,60.9456520080566
"63",77.5762023925781,81.1168594360352,74.6422271728516,80.0725631713867,3582745,63.7238273620605
"64",81.8528366088867,82.1114273071289,77.7950057983398,79.7045745849609,3836370,63.4309692382812
"65",77.27783203125,79.1177825927734,75.706413269043,78.5110931396484,3334018,62.4811668395996
"66",79.9432678222656,79.9929962158203,77.0789184570312,79.0481567382812,3038652,62.908576965332
"67",80.9278869628906,81.0571823120117,79.833869934082,80.9179458618164,2716130,64.396598815918
"68",83.2551727294922,85.0851821899414,82.5490341186523,84.3690872192383,3246110,67.1431121826172
"69",84.7569732666016,85.5128402709961,80.9875640869141,83.5436019897461,3542568,66.4861679077148
"70",82.0517501831055,82.5589828491211,80.4902801513672,81.5544662475586,2495512,64.9031524658203
"71",82.0119705200195,82.3501205444336,80.2913665771484,81.6837615966797,3209586,65.0060501098633
"72",82.0119705200195,84.3889846801758,81.8428955078125,82.2009353637695,3225687,65.4176406860352
"73",82.5490341186523,84.4983825683594,81.8528366088867,82.3600692749023,2780766,65.5442810058594
"74",83.2153930664062,85.005615234375,82.4595260620117,84.3690872192383,3410555,67.1431121826172
"75",85.0453948974609,86.4576797485352,84.7967529296875,86.0996398925781,4434468,68.5203323364258
"76",86.6267547607422,88.1484451293945,84.6177291870117,87.9196929931641,3145088,69.9687728881836
"77",88.3374099731445,89.3120880126953,86.7262115478516,87.6113815307617,2882414,69.7234115600586
"78",88.2180633544922,89.2524108886719,86.2090377807617,87.6809997558594,2939238,69.7788162231445
"79",88.5164337158203,90.177360534668,87.3428497314453,88.4070281982422,4957103,70.3566055297852
"80",91.0625228881836,92.1466064453125,86.5770263671875,90.4458923339844,3925984,71.9791793823242
"81",91.3907318115234,94.0263366699219,91.0724716186523,92.8925247192383,2731236,73.9262771606445
